"Serie","cvegeo","Entidad_federativa","Periodo","Densidad_del_personal_sanitario|Número_de_personal_sanitario","Densidad_del_personal_sanitario|Número_de_médicos","Densidad_del_personal_sanitario|Número_de_enfermeros_y_parteros","Densidad_del_personal_sanitario|Número_de_dentistas","Densidad_del_personal_sanitario|Número_de_personal_farmacéutico",
"Densidad_y_distribución_del_personal_sanitario",	22,"Querétaro","2017","44.07","21.11","21.93","1.03","0",
"Densidad_y_distribución_del_personal_sanitario",	23,"Quintana_Roo","2017","42.42","17.53","23.86","0.93","0.09",
"Densidad_y_distribución_del_personal_sanitario",	24,"San_Luis_Potosí","2017","51.35","24.52","25.82","1","0.01",
"Densidad_y_distribución_del_personal_sanitario",	25,"Sinaloa","2017","56.32","25.36","29.65","1.29","0.01",
"Densidad_y_distribución_del_personal_sanitario",	26,"Sonora","2017","60.42","27","32.55","0.86","0.01",
"Densidad_y_distribución_del_personal_sanitario",	27,"Tabasco","2017","50.82","22.66","26.4","1.66","0.09",
"Densidad_y_distribución_del_personal_sanitario",	28,"Tamaulipas","2017","57.6","23.87","32.68","0.97","0.07",
"Densidad_y_distribución_del_personal_sanitario",	29,"Tlaxcala","2017","45.81","20.08","24.33","1.16","0.26",
"Densidad_y_distribución_del_personal_sanitario",	30,"Veracruz_de_Ignacio_de_la_Llave","2017","41.03","16.81","23.07","1.1","0.04",
"Densidad_y_distribución_del_personal_sanitario",	31,"Yucatán","2017","58.4","24.03","33.4","0.96","0",
"Densidad_y_distribución_del_personal_sanitario",	32,"Zacatecas","2017","52.45","21.83","29.4","1.19","0.02",
"Densidad_y_distribución_del_personal_sanitario",	00,"Estados_Unidos_Mexicanos","2016","52.82","23.2","28.53","1.03","0.06",
"Densidad_y_distribución_del_personal_sanitario",	01,"Aguascalientes","2016","51.3","20.89","29.49","0.91","0",
"Densidad_y_distribución_del_personal_sanitario",	02,"Baja_California","2016","48.02","22.52","24.45","0.84","0.21",
"Densidad_y_distribución_del_personal_sanitario",	03,"Baja_California_Sur","2016","62.64","27.42","34.16","1.06","0",
"Densidad_y_distribución_del_personal_sanitario",	04,"Campeche","2016","54.09","22.57","30.15","1.32","0.05",
"Densidad_y_distribución_del_personal_sanitario",	05,"Coahuila_de_Zaragoza","2016","52.91","21.26","30.92","0.71","0.02",
"Densidad_y_distribución_del_personal_sanitario",	06,"Colima","2016","61.42","28.67","31.75","0.99","0.01",
"Densidad_y_distribución_del_personal_sanitario",	07,"Chiapas","2016","38.65","14.32","23.5","0.78","0.04",
"Densidad_y_distribución_del_personal_sanitario",	08,"Chihuahua","2016","61.08","26.84","33.44","0.8","0",
"Densidad_y_distribución_del_personal_sanitario",	09,"Ciudad_de_México","2016","106.24","44.27","60.12","1.75","0.09",
"Densidad_y_distribución_del_personal_sanitario",	10,"Durango","2016","48.87","21.66","26.1","0.98","0.13",
"Densidad_y_distribución_del_personal_sanitario",	11,"Guanajuato","2016","44.91","18.96","25.12","0.79","0.04",
"Densidad_y_distribución_del_personal_sanitario",	12,"Guerrero","2016","45.46","18.75","25.24","1.45","0.02",
"Densidad_y_distribución_del_personal_sanitario",	13,"Hidalgo","2016","44.52","18.94","24.28","1.21","0.09",
"Densidad_y_distribución_del_personal_sanitario",	14,"Jalisco","2016","57.52","28.58","28.11","0.81","0.02",
"Densidad_y_distribución_del_personal_sanitario",	15,"México","2016","39.98","17.36","21.61","0.97","0.05",
"Densidad_y_distribución_del_personal_sanitario",	16,"Michoacán_de_Ocampo","2016","42.46","18.58","22.55","1.23","0.1",
"Densidad_y_distribución_del_personal_sanitario",	17,"Morelos","2016","46.38","19.9","25.62","0.85","0.02",
"Densidad_y_distribución_del_personal_sanitario",	18,"Nayarit","2016","49.82","20.64","28.22","0.87","0.09",
"Densidad_y_distribución_del_personal_sanitario",	19,"Nuevo_León","2016","80.89","46.75","33.36","0.76","0.02",
"Densidad_y_distribución_del_personal_sanitario",	20,"Oaxaca","2016","41.75","17.74","22.91","1.05","0.05",
"Densidad_y_distribución_del_personal_sanitario",	21,"Puebla","2016","41.29","17.8","22.47","0.92","0.1",
"Densidad_y_distribución_del_personal_sanitario",	22,"Querétaro","2016","43.36","20.21","22.13","0.99","0.04",
"Densidad_y_distribución_del_personal_sanitario",	23,"Quintana_Roo","2016","42.89","17.51","24.41","0.88","0.09",
"Densidad_y_distribución_del_personal_sanitario",	24,"San_Luis_Potosí","2016","47.38","19.75","26.6","1.02","0.01",
"Densidad_y_distribución_del_personal_sanitario",	25,"Sinaloa","2016","52.57","23.08","28.26","1.12","0.11",
"Densidad_y_distribución_del_personal_sanitario",	26,"Sonora","2016","59.29","25.64","32.79","0.86","0",
"Densidad_y_distribución_del_personal_sanitario",	27,"Tabasco","2016","49.59","21.72","26.17","1.6","0.09",
